ObjectNum,Name,Type,Constellation,Magnitude,Size,RAHour,RAMinute,DecSign,DecDeg,DecMinute,Distance (ly)
3818,NGC 3818,Galaxy,Virgo,11.8,2.1,11,42.0,-,6,9,
3824,NGC 3824,Galaxy,Ursa_Major,15.0,1.6,11,42.8,+,52,47,
3829,NGC 3829,Galaxy,Ursa_Major,15.0,1.2,11,43.5,+,52,43,
3835,NGC 3835,Galaxy,Ursa_Major,13.0,2.0,11,44.1,+,60,7,
3838,NGC 3838,Galaxy,Ursa_Major,13.0,1.7,11,44.2,+,57,57,
3842,NGC 3842,Galaxy,Leo,13.0,1.2,11,44.0,+,19,57,
3846,NGC 3846,Galaxy,Ursa_Major,15.0,1.2,11,44.5,+,55,40,
3850,NGC 3850,Galaxy,Ursa_Major,14.0,2.3,11,45.6,+,55,53,
3858,NGC 3858,Galaxy,Crater,13.0,1.9,11,44.9,-,9,16,
3862,NGC 3862,Galaxy,Leo,12.6,1.6,11,45.1,+,19,36,
3865,NGC 3865,Galaxy,Crater,13.0,2.3,11,44.9,-,9,14,
3870,NGC 3870,Galaxy,Ursa_Major,13.0,1.3,11,45.9,+,50,12,
3872,NGC 3872,Galaxy,Leo,11.7,2.2,11,45.8,+,13,46,
3877,NGC 3877,Galaxy,Ursa_Major,12.0,5.4,11,46.1,+,47,30,
3885,NGC 3885,Galaxy,Hydra,13.0,1.7,11,46.8,-,27,55,
3887,NGC 3887,Galaxy,Crater,11.0,3.3,11,47.1,-,16,51,
3888,NGC 3888,Galaxy,Ursa_Major,13.0,1.8,11,47.6,+,55,58,
3892,NGC 3892,Galaxy,Crater,12.0,2.8,11,48.0,-,10,58,
3893,NGC 3893,Galaxy,Ursa_Major,11.0,4.4,11,48.6,+,48,43,
3894,NGC 3894,Galaxy,Ursa_Major,13.0,2.4,11,48.8,+,59,25,
3895,NGC 3895,Galaxy,Ursa_Major,14.0,1.4,11,49.1,+,59,26,
3896,NGC 3896,Galaxy,Ursa_Major,14.0,1.7,11,48.9,+,48,41,
3897,NGC 3897,Galaxy,Ursa_Major,14.0,2.1,11,49.0,+,35,1,
3898,NGC 3898,Galaxy,Ursa_Major,10.8,4.4,11,49.2,+,56,5,
3900,NGC 3900,Galaxy,Leo,11.4,3.5,11,49.2,+,27,1,
3902,NGC 3902,Galaxy,Leo,14.0,1.8,11,49.3,+,26,7,
3904,NGC 3904,Galaxy,Hydra,11.0,2.2,11,49.2,-,29,17,
3906,NGC 3906,Galaxy,Ursa_Major,14.0,1.9,11,49.7,+,48,26,
3912,NGC 3912,Galaxy,Leo,13.0,1.7,11,50.1,+,26,29,
3913,NGC 3913,Galaxy,Ursa_Major,13.0,2.6,11,50.6,+,55,21,
3916,NGC 3916,Galaxy,Ursa_Major,15.0,1.8,11,50.8,+,55,9,
3917,NGC 3917,Galaxy,Ursa_Major,12.0,4.9,11,50.8,+,51,50,
3918,NGC 3918,Planetary Nebula,Centaurus,8.0,0.2,11,50.3,-,57,11,
3921,NGC 3921,Galaxy,Ursa_Major,13.0,2.2,11,51.1,+,55,5,
3923,NGC 3923,Galaxy,Hydra,10.1,2.9,11,51.0,-,28,48,
3924,NGC 3924,Galaxy,Ursa_Major,15.0,1.9,11,52.6,+,50,1,
3928,NGC 3928,Galaxy,Ursa_Major,13.0,1.8,11,51.8,+,48,41,
3930,NGC 3930,Galaxy,Ursa_Major,12.0,3.8,11,51.8,+,38,1,
3931,NGC 3931,Galaxy,Ursa_Major,15.0,1.4,11,51.2,+,52,0,
3936,NGC 3936,Galaxy,Hydra,13.0,4.0,11,52.3,-,26,54,
3938,NGC 3938,Galaxy,Ursa_Major,10.4,5.4,11,52.8,+,44,7,
3941,NGC 3941,Galaxy,Ursa_Major,11.0,3.8,11,52.9,+,36,59,
3945,NGC 3945,Galaxy,Ursa_Major,10.6,5.5,11,53.2,+,60,41,
3947,NGC 3947,Galaxy,Leo,14.0,1.6,11,53.4,+,20,45,
3948,NGC 3948,Galaxy,Leo,15.0,0.5,11,53.4,+,20,59,
3949,NGC 3949,Galaxy,Ursa_Major,11.0,3.0,11,53.7,+,47,52,
3952,NGC 3952,Galaxy,Virgo,13.0,1.5,11,53.7,-,4,0,
3953,NGC 3953,Galaxy,Ursa_Major,10.1,6.6,11,53.8,+,52,20,
3955,NGC 3955,Galaxy,Crater,11.9,3.2,11,54.0,-,23,10,
3956,NGC 3956,Galaxy,Crater,13.0,3.5,11,54.0,-,20,34,
3957,NGC 3957,Galaxy,Crater,13.0,3.5,11,54.0,-,19,34,
3958,NGC 3958,Galaxy,Ursa_Major,13.0,1.6,11,54.6,+,58,22,
3960,NGC 3960,Open Cluster,Centaurus,8.3,7.0,11,50.9,-,55,42,
3962,NGC 3962,Galaxy,Crater,10.6,2.9,11,54.7,-,13,58,
3963,NGC 3963,Galaxy,Ursa_Major,12.0,2.8,11,55.0,+,58,30,
3968,NGC 3968,Galaxy,Leo,13.0,3.0,11,55.5,+,11,58,
3972,NGC 3972,Galaxy,Ursa_Major,13.0,4.0,11,55.8,+,55,19,
3975,NGC 3975,Galaxy,Ursa_Major,15.0,0.8,11,55.9,+,60,32,
3976,NGC 3976,Galaxy,Virgo,12.0,3.9,11,56.0,+,6,45,
3977,NGC 3977,Galaxy,Ursa_Major,13.0,1.7,11,56.1,+,55,24,
3978,NGC 3978,Galaxy,Ursa_Major,15.0,1.8,11,56.2,+,60,31,
3980,NGC 3980,Galaxy,Ursa_Major,15.0,1.8,11,56.1,+,55,23,
3981,NGC 3981,Galaxy,Crater,12.0,3.9,11,56.1,-,19,54,
3982,NGC 3982,Galaxy,Ursa_Major,12.0,2.5,11,56.5,+,55,8,
3985,NGC 3985,Galaxy,Ursa_Major,13.0,1.2,11,56.7,+,48,20,
3986,NGC 3986,Galaxy,Ursa_Major,14.0,3.1,11,56.7,+,32,1,
3987,NGC 3987,Galaxy,Leo,14.0,2.5,11,57.3,+,25,12,
3990,NGC 3990,Galaxy,Ursa_Major,12.6,1.7,11,57.6,+,55,28,
3991,NGC 3991,Galaxy,Ursa_Major,13.2,1.4,11,57.5,+,32,20,
3992,NGC 3992,Galaxy,Ursa_Major,9.8,7.6,11,57.6,+,53,23,
3993,NGC 3993,Galaxy,Leo,15.0,1.9,11,57.6,+,25,15,
3994,NGC 3994,Galaxy,Ursa_Major,12.7,1.1,11,57.6,+,32,17,
3995,NGC 3995,Galaxy,Ursa_Major,12.6,2.8,11,57.7,+,32,18,
3997,NGC 3997,Galaxy,Leo,14.0,1.8,11,57.8,+,25,16,
3998,NGC 3998,Galaxy,Ursa_Major,10.6,3.1,11,57.9,+,55,27,
4004,NGC 4004,Galaxy,Leo,14.0,2.2,11,58.1,+,27,53,
4008,NGC 4008,Galaxy,Leo,12.0,2.5,11,58.3,+,28,12,
4010,NGC 4010,Galaxy,Ursa_Major,13.0,4.2,11,58.6,+,47,16,
4013,NGC 4013,Galaxy,Ursa_Major,12.0,5.2,11,58.5,+,43,57,
4016,NGC 4016,Galaxy,Leo,15.0,1.5,11,58.4,+,27,31,
4017,NGC 4017,Galaxy,Coma_Berenices,13.0,1.8,11,58.7,+,27,26,
4020,NGC 4020,Galaxy,Ursa_Major,13.0,2.1,11,58.9,+,30,25,
4024,NGC 4024,Galaxy,Corvus,13.0,2.3,11,58.5,-,18,21,
4025,NGC 4025,Galaxy,Ursa_Major,15.0,3.3,11,59.2,+,37,48,
4026,NGC 4026,Galaxy,Ursa_Major,12.0,5.1,11,59.4,+,50,58,
4027,NGC 4027,Galaxy,Corvus,11.1,3.0,11,59.5,-,19,16,
4030,NGC 4030,Galaxy,Virgo,12.0,4.3,12,0.4,-,1,6,
4032,NGC 4032,Galaxy,Coma_Berenices,13.0,2.1,12,0.6,+,20,4,
4033,NGC 4033,Galaxy,Corvus,13.0,2.5,12,0.6,-,17,51,
4036,NGC 4036,Galaxy,Ursa_Major,10.6,4.5,12,1.4,+,61,54,
4037,NGC 4037,Galaxy,Coma_Berenices,13.0,2.7,12,1.4,+,13,24,
4038,NGC 4038,Galaxy,Corvus,10.7,2.6,12,1.9,-,18,52,
4039,NGC 4039,Galaxy,Corvus,13.0,3.2,12,1.9,-,18,53,
4041,NGC 4041,Galaxy,Ursa_Major,11.1,2.8,12,2.2,+,62,8,
4045,NGC 4045,Galaxy,Virgo,11.8,2.8,12,2.7,+,1,59,
4047,NGC 4047,Galaxy,Ursa_Major,13.0,1.5,12,2.9,+,48,38,
4050,NGC 4050,Galaxy,Corvus,12.0,3.1,12,2.9,-,16,22,
4051,NGC 4051,Galaxy,Ursa_Major,10.3,5.0,12,3.2,+,44,32,
4052,NGC 4052,Open Cluster,Crux,9.0,8.0,12,1.9,-,63,12,
4061,NGC 4061,Galaxy,Coma_Berenices,14.0,1.5,12,4.1,+,20,13,
4062,NGC 4062,Galaxy,Ursa_Major,11.2,4.3,12,4.1,+,31,54,
4064,NGC 4064,Galaxy,Coma_Berenices,11.5,4.5,12,4.2,+,18,27,
4065,NGC 4065,Galaxy,Coma_Berenices,14.0,1.5,12,4.2,+,20,13,
4067,NGC 4067,Galaxy,Virgo,13.0,1.5,12,4.2,+,10,51,
4068,NGC 4068,Galaxy,Ursa_Major,13.0,3.2,12,4.0,+,52,35,
4073,NGC 4073,Galaxy,Virgo,13.0,2.5,12,4.5,+,1,54,
4079,NGC 4079,Galaxy,Virgo,14.0,2.4,12,4.8,-,2,23,
4081,NGC 4081,Galaxy,Ursa_Major,14.0,1.8,12,4.6,+,64,26,
4085,NGC 4085,Galaxy,Ursa_Major,12.3,2.8,12,5.4,+,50,21,
4088,NGC 4088,Galaxy,Ursa_Major,10.5,5.8,12,5.6,+,50,33,
4094,NGC 4094,Galaxy,Corvus,12.0,4.2,12,5.9,-,14,32,
4096,NGC 4096,Galaxy,Ursa_Major,10.6,6.5,12,6.0,+,47,29,
4100,NGC 4100,Galaxy,Ursa_Major,12.0,5.2,12,6.2,+,49,35,
4102,NGC 4102,Galaxy,Ursa_Major,12.0,3.2,12,6.4,+,52,43,
4103,NGC 4103,Open Cluster,Crux,7.0,7.0,12,6.7,-,61,15,
4104,NGC 4104,Galaxy,Coma_Berenices,14.0,3.0,12,6.6,+,28,10,
4105,NGC 4105,Galaxy,Hydra,12.0,2.4,12,6.7,-,29,46,
4106,NGC 4106,Galaxy,Hydra,11.4,1.9,12,6.8,-,29,46,
4108,NGC 4108,Galaxy,Draco,13.0,1.9,12,6.8,+,67,10,
4109,NGC 4109,Galaxy,Canes_Venatici,15.0,0.8,12,6.9,+,43,0,
4111,NGC 4111,Galaxy,Canes_Venatici,10.8,4.8,12,7.1,+,43,4,
4114,NGC 4114,Galaxy,Corvus,13.0,2.3,12,7.2,-,14,11,
4116,NGC 4116,Galaxy,Virgo,11.9,3.8,12,7.6,+,2,42,
4117,NGC 4117,Galaxy,Canes_Venatici,14.0,2.8,12,7.8,+,43,8,
4118,NGC 4118,Galaxy,Canes_Venatici,16.0,0.9,12,7.9,+,43,7,
4120,NGC 4120,Galaxy,Draco,14.0,1.9,12,8.5,+,69,33,
4121,NGC 4121,Galaxy,Draco,14.0,0.6,12,7.9,+,65,7,
4123,NGC 4123,Galaxy,Virgo,11.2,4.5,12,8.2,+,2,53,
4124,NGC 4124,Galaxy,Virgo,12.0,4.6,12,8.2,+,10,23,
4125,NGC 4125,Galaxy,Draco,9.8,5.1,12,8.1,+,65,11,
4127,NGC 4127,Galaxy,Camelopardalis,13.0,2.3,12,8.4,+,76,48,
4128,NGC 4128,Galaxy,Draco,13.0,2.8,12,8.5,+,68,46,
4129,NGC 4129,Galaxy,Virgo,12.6,2.6,12,8.9,-,9,2,
4131,NGC 4131,Galaxy,Coma_Berenices,14.0,1.6,12,8.7,+,29,18,
4132,NGC 4132,Galaxy,Coma_Berenices,15.0,1.1,12,9.0,+,29,14,
4135,NGC 4135,Galaxy,Canes_Venatici,15.0,1.0,12,9.2,+,44,0,
4136,NGC 4136,Galaxy,Coma_Berenices,12.0,4.1,12,9.3,+,29,56,
4137,NGC 4137,Galaxy,Canes_Venatici,15.0,1.2,12,9.3,+,44,6,
4138,NGC 4138,Galaxy,Canes_Venatici,12.0,2.9,12,9.5,+,43,41,
4142,NGC 4142,Galaxy,Ursa_Major,14.0,2.3,12,9.5,+,53,6,
4143,NGC 4143,Galaxy,Canes_Venatici,12.0,2.9,12,9.6,+,42,32,
4144,NGC 4144,Galaxy,Ursa_Major,12.0,5.9,12,10.0,+,46,27,
4145,NGC 4145,Galaxy,Canes_Venatici,11.0,5.8,12,10.0,+,39,53,
4146,NGC 4146,Galaxy,Coma_Berenices,14.0,1.6,12,10.3,+,26,26,
4147,NGC 4147,Globular Cluster,Coma_Berenices,10.3,4.0,12,10.1,+,18,33,
4148,NGC 4148,Galaxy,Canes_Venatici,15.0,1.8,12,10.1,+,35,52,
4150,NGC 4150,Galaxy,Coma_Berenices,11.7,2.5,12,10.6,+,30,24,
4151,NGC 4151,Galaxy,Canes_Venatici,10.4,5.9,12,10.5,+,39,24,
4152,NGC 4152,Galaxy,Coma_Berenices,12.0,2.3,12,10.6,+,16,2,
4156,NGC 4156,Galaxy,Canes_Venatici,13.0,1.5,12,10.8,+,39,28,
4157,NGC 4157,Galaxy,Ursa_Major,12.0,6.9,12,11.1,+,50,29,
4158,NGC 4158,Galaxy,Coma_Berenices,13.0,2.0,12,11.2,+,20,11,
4162,NGC 4162,Galaxy,Coma_Berenices,11.5,2.5,12,11.9,+,24,7,
4163,NGC 4163,Galaxy,Canes_Venatici,13.0,1.9,12,12.2,+,36,10,
4165,NGC 4165,Galaxy,Virgo,13.6,1.5,12,12.2,+,13,15,
4168,NGC 4168,Galaxy,Virgo,11.3,2.8,12,12.3,+,13,12,
4169,NGC 4169,Galaxy,Coma_Berenices,13.0,2.1,12,12.2,+,29,10,
4171,NGC 4171,Galaxy,Coma_Berenices,14.0,5.1,12,12.3,+,29,12,
4173,NGC 4173,Galaxy,Coma_Berenices,13.0,4.8,12,12.3,+,29,11,
4174,NGC 4174,Galaxy,Coma_Berenices,14.0,0.8,12,12.4,+,29,8,
4175,NGC 4175,Galaxy,Coma_Berenices,14.0,2.0,12,12.5,+,29,9,
4178,NGC 4178,Galaxy,Virgo,11.4,5.0,12,12.8,+,10,52,
4179,NGC 4179,Galaxy,Virgo,10.9,4.2,12,12.9,+,1,18,
4180,NGC 4180,Galaxy,Virgo,13.0,1.8,12,13.1,+,7,2,
4183,NGC 4183,Galaxy,Canes_Venatici,13.0,5.0,12,13.3,+,43,42,
4186,NGC 4186,Galaxy,Coma_Berenices,14.0,1.4,12,14.1,+,14,44,
4189,NGC 4189,Galaxy,Coma_Berenices,11.7,2.5,12,13.8,+,13,26,
4190,NGC 4190,Galaxy,Canes_Venatici,13.0,1.7,12,13.7,+,36,38,
4192,NGC 4192,Galaxy,Coma_Berenices,10.1,9.5,12,13.8,+,14,54,
4193,NGC 4193,Galaxy,Virgo,12.4,2.3,12,13.9,+,13,10,
4194,NGC 4194,Galaxy,Ursa_Major,12.4,2.5,12,14.2,+,54,32,
4196,NGC 4196,Galaxy,Coma_Berenices,14.0,1.6,12,14.4,+,28,25,
4197,NGC 4197,Galaxy,Virgo,13.0,3.5,12,14.6,+,5,48,
4203,NGC 4203,Galaxy,Coma_Berenices,10.7,3.6,12,15.1,+,33,12,
4204,NGC 4204,Galaxy,Coma_Berenices,13.0,4.2,12,15.2,+,20,39,
4206,NGC 4206,Galaxy,Virgo,12.1,5.2,12,15.3,+,13,2,
4207,NGC 4207,Galaxy,Virgo,13.0,1.8,12,15.5,+,9,35,
4210,NGC 4210,Galaxy,Draco,13.0,2.2,12,15.3,+,65,59,
4211,NGC 4211,Galaxy,Coma_Berenices,14.0,1.4,12,15.6,+,28,11,
4212,NGC 4212,Galaxy,Coma_Berenices,11.2,3.0,12,15.7,+,13,54,
4214,NGC 4214,Galaxy,Canes_Venatici,9.7,7.9,12,15.6,+,36,20,
4215,NGC 4215,Galaxy,Virgo,13.0,1.9,12,15.9,+,6,24,
4216,NGC 4216,Galaxy,Virgo,10.0,8.3,12,15.9,+,13,9,
4217,NGC 4217,Galaxy,Canes_Venatici,12.0,5.5,12,15.8,+,47,6,
4218,NGC 4218,Galaxy,Canes_Venatici,13.0,1.2,12,15.8,+,48,8,
4219,NGC 4219,Galaxy,Centaurus,12.0,4.5,12,16.4,-,43,20,
4220,NGC 4220,Galaxy,Canes_Venatici,12.0,4.1,12,16.2,+,47,53,
4221,NGC 4221,Galaxy,Draco,14.0,2.3,12,16.0,+,66,14,
4222,NGC 4222,Galaxy,Coma_Berenices,14.0,3.3,12,16.4,+,13,19,
4224,NGC 4224,Galaxy,Virgo,11.8,2.4,12,16.6,+,7,28,
4226,NGC 4226,Galaxy,Canes_Venatici,14.0,1.3,12,16.4,+,47,2,
4227,NGC 4227,Galaxy,Canes_Venatici,14.0,1.8,12,16.5,+,33,31,
4230,NGC 4230,Open Cluster,Centaurus,9.0,6.0,12,17.3,-,55,8,
4231,NGC 4231,Galaxy,Canes_Venatici,15.0,1.4,12,16.8,+,47,27,
4232,NGC 4232,Galaxy,Canes_Venatici,15.0,1.5,12,16.8,+,47,26,
4233,NGC 4233,Galaxy,Virgo,11.9,2.3,12,17.1,+,7,37,
4234,NGC 4234,Galaxy,Virgo,12.9,1.3,12,17.2,+,3,41,
4235,NGC 4235,Galaxy,Virgo,11.6,4.3,12,17.2,+,7,11,
4236,NGC 4236,Galaxy,Draco,9.7,18.0,12,16.7,+,69,28,
4237,NGC 4237,Galaxy,Coma_Berenices,11.7,2.3,12,17.2,+,15,19,
4238,NGC 4238,Galaxy,Draco,14.0,1.9,12,16.9,+,63,25,
4241,NGC 4241,Galaxy,Virgo,12.0,2.5,12,17.4,+,6,41,
4242,NGC 4242,Galaxy,Canes_Venatici,11.0,4.8,12,17.5,+,45,37,
4244,NGC 4244,Galaxy,Canes_Venatici,10.2,16.0,12,17.5,+,37,49,
4245,NGC 4245,Galaxy,Coma_Berenices,11.4,3.3,12,17.6,+,29,36,
4246,NGC 4246,Galaxy,Virgo,12.7,2.5,12,18.0,+,7,11,
4247,NGC 4247,Galaxy,Virgo,15.0,0.7,12,18.0,+,7,16,
4248,NGC 4248,Galaxy,Canes_Venatici,12.6,3.0,12,17.8,+,47,25,
4250,NGC 4250,Galaxy,Draco,13.0,2.7,12,17.4,+,70,48,
4251,NGC 4251,Galaxy,Coma_Berenices,12.0,4.2,12,18.1,+,28,10,
4252,NGC 4252,Galaxy,Virgo,15.0,1.5,12,18.5,+,5,34,
4253,NGC 4253,Galaxy,Coma_Berenices,14.0,1.1,12,18.4,+,29,49,
4254,NGC 4254,Galaxy,Coma_Berenices,9.8,5.4,12,18.8,+,14,25,
4256,NGC 4256,Galaxy,Draco,12.0,4.6,12,18.7,+,65,54,
4257,NGC 4257,Galaxy,Virgo,15.0,1.2,12,19.1,+,5,44,
4258,NGC 4258,Galaxy,Canes_Venatici,8.3,18.0,12,19.0,+,47,18,
4259,NGC 4259,Galaxy,Virgo,13.6,1.1,12,19.4,+,5,23,
4260,NGC 4260,Galaxy,Virgo,11.8,2.6,12,19.4,+,6,6,
4261,NGC 4261,Galaxy,Virgo,10.3,3.9,12,19.4,+,5,49,
4262,NGC 4262,Galaxy,Coma_Berenices,11.5,2.2,12,19.5,+,14,53,
4264,NGC 4264,Galaxy,Virgo,12.9,1.1,12,19.6,+,5,51,
4266,NGC 4266,Galaxy,Virgo,15.0,2.1,12,19.7,+,5,32,
4267,NGC 4267,Galaxy,Virgo,10.9,3.5,12,19.8,+,12,48,
4268,NGC 4268,Galaxy,Virgo,12.7,1.6,12,19.8,+,5,17,
4269,NGC 4269,Galaxy,Virgo,14.0,1.5,12,19.8,+,6,1,
4270,NGC 4270,Galaxy,Virgo,12.2,2.2,12,19.8,+,5,28,
4273,NGC 4273,Galaxy,Virgo,11.9,2.3,12,19.9,+,5,21,
4274,NGC 4274,Galaxy,Coma_Berenices,10.4,6.9,12,19.8,+,29,37,
4275,NGC 4275,Galaxy,Coma_Berenices,13.0,1.0,12,19.9,+,27,37,
4277,NGC 4277,Galaxy,Virgo,13.5,0.9,12,20.1,+,5,21,
4278,NGC 4278,Galaxy,Coma_Berenices,10.2,3.6,12,20.1,+,29,17,
4281,NGC 4281,Galaxy,Virgo,11.3,3.1,12,20.4,+,5,23,
4283,NGC 4283,Galaxy,Coma_Berenices,12.0,1.4,12,20.3,+,29,19,
4286,NGC 4286,Galaxy,Coma_Berenices,15.0,1.9,12,20.7,+,29,21,
4288,NGC 4288,Galaxy,Canes_Venatici,13.0,2.3,12,20.6,+,46,17,
4289,NGC 4289,Galaxy,Virgo,14.0,3.9,12,21.0,+,3,43,
4290,NGC 4290,Galaxy,Ursa_Major,12.0,2.5,12,20.8,+,58,6,
4291,NGC 4291,Galaxy,Draco,12.0,2.2,12,20.3,+,75,22,
4292,NGC 4292,Galaxy,Virgo,14.0,2.1,12,21.3,+,4,36,
4293,NGC 4293,Galaxy,Coma_Berenices,11.0,6.0,12,21.2,+,18,23,
4294,NGC 4294,Galaxy,Virgo,12.1,3.1,12,21.3,+,11,31,
4298,NGC 4298,Galaxy,Coma_Berenices,11.4,3.2,12,21.5,+,14,36,
4299,NGC 4299,Galaxy,Virgo,12.5,1.7,12,21.7,+,11,30,
4301,NGC 4301,Galaxy,Virgo,15.0,1.4,12,21.6,+,4,47,
4302,NGC 4302,Galaxy,Coma_Berenices,11.6,5.2,12,21.7,+,14,36,
4303,NGC 4303,Galaxy,Virgo,9.7,6.0,12,21.9,+,4,28,
4304,NGC 4304,Galaxy,Hydra,12.0,2.4,12,22.2,-,33,29,
4305,NGC 4305,Galaxy,Virgo,12.6,2.2,12,22.1,+,12,44,
4306,NGC 4306,Galaxy,Virgo,14.0,1.6,12,22.1,+,12,47,
4307,NGC 4307,Galaxy,Virgo,13.0,3.7,12,22.1,+,9,2,
4308,NGC 4308,Galaxy,Coma_Berenices,14.0,1.0,12,21.9,+,30,3,
4309,NGC 4309,Galaxy,Virgo,14.0,2.0,12,22.2,+,7,9,
4310,NGC 4310,Galaxy,Coma_Berenices,13.0,2.6,12,22.4,+,29,12,
4311,NGC 4311,Galaxy,Coma_Berenices,13.0,2.3,12,22.4,+,29,12,
4312,NGC 4312,Galaxy,Coma_Berenices,11.8,4.7,12,22.5,+,15,32,
4313,NGC 4313,Galaxy,Virgo,13.0,3.9,12,22.6,+,11,48,
4314,NGC 4314,Galaxy,Coma_Berenices,10.5,4.8,12,22.6,+,29,53,
4318,NGC 4318,Galaxy,Virgo,14.0,0.9,12,22.7,+,8,12,
4319,NGC 4319,Galaxy,Draco,12.0,3.1,12,21.7,+,75,19,
4321,NGC 4321,Galaxy,Coma_Berenices,9.4,6.9,12,22.9,+,15,49,
4322,NGC 4322,Galaxy,Coma_Berenices,13.9,1.3,12,23.0,+,15,54,
4324,NGC 4324,Galaxy,Virgo,13.0,2.5,12,23.1,+,5,15,
4326,NGC 4326,Galaxy,Virgo,14.0,1.7,12,23.2,+,6,4,
4328,NGC 4328,Galaxy,Coma_Berenices,13.5,1.5,12,23.3,+,15,48,
4329,NGC 4329,Galaxy,Corvus,14.0,1.2,12,23.4,-,12,34,
4331,NGC 4331,Galaxy,Draco,15.0,2.0,12,22.4,+,76,11,
4332,NGC 4332,Galaxy,Draco,13.0,2.3,12,22.8,+,65,51,
4333,NGC 4333,Galaxy,Virgo,14.0,1.1,12,23.4,+,6,2,
4334,NGC 4334,Galaxy,Virgo,14.0,2.4,12,23.4,+,7,28,
4335,NGC 4335,Galaxy,Ursa_Major,14.0,2.2,12,23.0,+,58,27,
4337,NGC 4337,Open Cluster,Crux,8.9,4.0,12,23.9,-,58,8,
4339,NGC 4339,Galaxy,Virgo,11.4,2.3,12,23.6,+,6,5,
4340,NGC 4340,Galaxy,Coma_Berenices,11.0,4.1,12,23.6,+,16,43,
4342,NGC 4342,Galaxy,Virgo,14.0,1.1,12,23.6,+,7,3,
4343,NGC 4343,Galaxy,Virgo,12.1,2.8,12,23.7,+,6,57,
4344,NGC 4344,Galaxy,Coma_Berenices,13.0,1.9,12,23.6,+,17,32,
4346,NGC 4346,Galaxy,Canes_Venatici,12.0,3.5,12,23.5,+,47,0,
4348,NGC 4348,Galaxy,Virgo,13.0,3.5,12,23.9,-,3,27,
4349,NGC 4349,Open Cluster,Crux,7.4,16.0,12,24.5,-,61,54,
4350,NGC 4350,Galaxy,Coma_Berenices,11.1,3.2,12,24.0,+,16,42,
4351,NGC 4351,Galaxy,Virgo,12.7,2.0,12,24.0,+,12,12,
4352,NGC 4352,Galaxy,Virgo,12.7,1.9,12,24.1,+,11,13,
4353,NGC 4353,Galaxy,Virgo,14.0,1.3,12,24.0,+,7,47,
4357,NGC 4357,Galaxy,Canes_Venatici,14.0,3.8,12,24.0,+,48,46,
4359,NGC 4359,Galaxy,Coma_Berenices,13.0,3.5,12,24.2,+,31,31,
4360,NGC 4360,Galaxy,Virgo,13.0,1.7,12,24.3,+,9,17,
4361,NGC 4361,Planetary Nebula,Corvus,10.0,1.8,12,24.5,-,18,48,
4363,NGC 4363,Galaxy,Draco,15.0,1.5,12,23.5,+,74,57,
4365,NGC 4365,Galaxy,Virgo,11.0,6.2,12,24.5,+,7,19,
4369,NGC 4369,Galaxy,Canes_Venatici,12.0,2.5,12,24.6,+,39,23,
4370,NGC 4370,Galaxy,Virgo,14.0,1.6,12,24.9,+,7,27,
4371,NGC 4371,Galaxy,Virgo,10.8,3.9,12,24.9,+,11,42,
4372,NGC 4372,Globular Cluster,Musca,7.8,18.0,12,25.8,-,72,40,
4373,NGC 4373,Galaxy,Centaurus,11.1,3.2,12,25.3,-,39,45,
4374,NGC 4374,Galaxy,Virgo,9.3,5.0,12,25.1,+,12,53,
4375,NGC 4375,Galaxy,Coma_Berenices,14.0,1.6,12,25.0,+,28,33,
4377,NGC 4377,Galaxy,Coma_Berenices,11.8,1.8,12,25.2,+,14,46,
4378,NGC 4378,Galaxy,Virgo,12.0,3.3,12,25.3,+,4,55,
4379,NGC 4379,Galaxy,Coma_Berenices,11.7,2.1,12,25.2,+,15,36,
4380,NGC 4380,Galaxy,Virgo,12.0,3.7,12,25.4,+,10,1,
4382,NGC 4382,Galaxy,Coma_Berenices,9.2,7.1,12,25.4,+,18,11,
4383,NGC 4383,Galaxy,Coma_Berenices,13.0,2.2,12,25.4,+,16,28,
4384,NGC 4384,Galaxy,Ursa_Major,13.0,1.5,12,25.2,+,54,30,
4385,NGC 4385,Galaxy,Virgo,12.4,2.3,12,25.7,+,0,34,
4386,NGC 4386,Galaxy,Draco,12.0,3.0,12,24.5,+,75,32,
4387,NGC 4387,Galaxy,Virgo,12.0,1.9,12,25.7,+,12,49,
4388,NGC 4388,Galaxy,Virgo,11.1,5.1,12,25.8,+,12,40,
4389,NGC 4389,Galaxy,Canes_Venatici,12.0,2.7,12,25.6,+,45,41,
4390,NGC 4390,Galaxy,Virgo,13.0,1.8,12,25.8,+,10,27,
4391,NGC 4391,Galaxy,Draco,14.0,1.4,12,25.3,+,64,56,
4393,NGC 4393,Galaxy,Coma_Berenices,13.0,3.3,12,25.8,+,27,33,
4394,NGC 4394,Galaxy,Coma_Berenices,10.9,3.9,12,25.9,+,18,13,
4395,NGC 4395,Galaxy,Canes_Venatici,10.2,12.0,12,25.8,+,33,33,
4396,NGC 4396,Galaxy,Coma_Berenices,13.0,3.5,12,26.0,+,15,40,
4402,NGC 4402,Galaxy,Virgo,11.7,4.1,12,26.1,+,13,7,
4405,NGC 4405,Galaxy,Coma_Berenices,13.0,2.0,12,26.1,+,16,11,
4406,NGC 4406,Galaxy,Virgo,9.2,7.4,12,26.2,+,12,57,
4410,NGC 4410,Galaxy,Virgo,14.0,1.3,12,26.5,+,9,1,
