ObjectNum,Name,Type,Constellation,Magnitude,Size,RAHour,RAMinute,DecSign,DecDeg,DecMinute,Distance (ly)
NGC 2980,NGC 2980,Galaxy,Sextans,13.0,1.8,9,43.2,-,9,37,
NGC 2983,NGC 2983,Galaxy,Hydra,11.7,2.6,9,43.7,-,20,29,
NGC 2985,NGC 2985,Galaxy,Ursa_Major,10.5,4.3,9,50.4,+,72,17,
NGC 2986,NGC 2986,Galaxy,Hydra,10.9,2.5,9,44.3,-,21,17,
NGC 2989,NGC 2989,Galaxy,Hydra,13.0,1.4,9,45.4,-,18,23,
NGC 2990,NGC 2990,Galaxy,Sextans,12.8,1.3,9,46.3,+,5,43,
NGC 2992,NGC 2992,Galaxy,Hydra,11.9,4.1,9,45.7,-,14,20,
NGC 2993,NGC 2993,Galaxy,Hydra,12.6,1.6,9,45.8,-,14,22,
NGC 2997,NGC 2997,Galaxy,Antlia,11.0,8.1,9,45.6,-,31,11,
NGC 2998,NGC 2998,Galaxy,Ursa_Major,13.0,3.0,9,48.7,+,44,5,
NGC 3001,NGC 3001,Galaxy,Antlia,13.0,3.1,9,46.3,-,30,26,
NGC 3003,NGC 3003,Galaxy,Leo_Minor,11.7,5.9,9,48.6,+,33,25,
NGC 3011,NGC 3011,Galaxy,Leo,14.0,1.2,9,49.7,+,32,13,
NGC 3020,NGC 3020,Galaxy,Leo,13.0,3.2,9,50.1,+,12,49,
NGC 3021,NGC 3021,Galaxy,Leo_Minor,13.0,1.7,9,51.0,+,33,33,
NGC 3023,NGC 3023,Galaxy,Sextans,13.0,3.1,9,49.9,+,0,37,
NGC 3024,NGC 3024,Galaxy,Leo,14.0,2.2,9,50.5,+,12,46,
NGC 3026,NGC 3026,Galaxy,Leo,13.0,2.2,9,50.9,+,28,33,
NGC 3027,NGC 3027,Galaxy,Ursa_Major,12.0,4.7,9,55.7,+,72,12,
NGC 3032,NGC 3032,Galaxy,Leo,11.9,2.5,9,52.1,+,29,14,
NGC 3033,NGC 3033,Open Cluster,Vela,8.8,5.0,9,48.8,-,56,25,
NGC 3038,NGC 3038,Galaxy,Antlia,13.0,2.6,9,51.3,-,32,45,
NGC 3039,NGC 3039,Galaxy,Sextans,14.0,1.3,9,52.5,+,2,9,
NGC 3041,NGC 3041,Galaxy,Leo,11.5,3.7,9,53.1,+,16,41,
NGC 3043,NGC 3043,Galaxy,Ursa_Major,14.0,2.0,9,56.2,+,59,18,
NGC 3044,NGC 3044,Galaxy,Sextans,12.0,4.8,9,53.7,+,1,35,
NGC 3052,NGC 3052,Galaxy,Hydra,13.0,2.1,9,54.5,-,18,38,
NGC 3054,NGC 3054,Galaxy,Hydra,12.0,3.9,9,54.5,-,25,42,
NGC 3055,NGC 3055,Galaxy,Sextans,12.1,2.2,9,55.3,+,4,16,
NGC 3056,NGC 3056,Galaxy,Antlia,13.0,2.0,9,54.5,-,28,18,
NGC 3057,NGC 3057,Galaxy,Draco,14.0,2.5,10,5.6,+,80,17,
NGC 3059,NGC 3059,Galaxy,Carina,12.0,3.2,9,50.2,-,73,55,
NGC 3061,NGC 3061,Galaxy,Draco,14.0,2.0,9,56.2,+,75,52,
NGC 3065,NGC 3065,Galaxy,Ursa_Major,12.0,2.0,10,1.9,+,72,10,
NGC 3066,NGC 3066,Galaxy,Ursa_Major,12.9,1.2,10,2.2,+,72,7,
NGC 3067,NGC 3067,Galaxy,Leo,11.7,2.5,9,58.4,+,32,22,
NGC 3073,NGC 3073,Galaxy,Ursa_Major,13.0,1.5,10,0.9,+,55,37,
NGC 3074,NGC 3074,Galaxy,Leo_Minor,15.0,2.5,9,59.7,+,35,24,
NGC 3077,NGC 3077,Galaxy,Ursa_Major,9.9,4.6,10,3.3,+,68,44,
NGC 3078,NGC 3078,Galaxy,Hydra,11.1,1.9,9,58.4,-,26,56,
NGC 3079,NGC 3079,Galaxy,Ursa_Major,10.6,7.6,10,2.0,+,55,41,
NGC 3081,NGC 3081,Galaxy,Hydra,12.0,2.2,9,59.5,-,22,50,
NGC 3087,NGC 3087,Galaxy,Antlia,13.0,1.9,9,59.2,-,34,13,
NGC 3089,NGC 3089,Galaxy,Antlia,13.0,1.9,9,59.6,-,28,20,
NGC 3091,NGC 3091,Galaxy,Hydra,13.0,2.2,10,0.2,-,19,38,
NGC 3095,NGC 3095,Galaxy,Antlia,13.0,3.2,10,0.1,-,31,33,
NGC 3098,NGC 3098,Galaxy,Leo,12.0,2.6,10,2.3,+,24,43,
NGC 3100,NGC 3100,Galaxy,Antlia,13.0,2.8,10,0.7,-,31,40,
NGC 3104,NGC 3104,Galaxy,Leo_Minor,13.0,3.2,10,3.9,+,40,45,
NGC 3105,NGC 3105,Open Cluster,Vela,9.7,2.0,10,0.8,-,54,46,
NGC 3109,NGC 3109,Galaxy,Hydra,10.0,14.0,10,3.1,-,26,9,
NGC 3113,NGC 3113,Galaxy,Antlia,14.0,3.2,10,4.4,-,28,27,
NGC 3114,NGC 3114,Open Cluster,Carina,4.2,35.0,10,2.7,-,60,7,
NGC 3115,NGC 3115,Galaxy,Sextans,9.2,8.3,10,5.2,-,7,43,
NGC 3124,NGC 3124,Galaxy,Hydra,12.0,3.2,10,6.7,-,19,13,
NGC 3125,NGC 3125,Galaxy,Antlia,13.0,1.5,10,6.6,-,29,56,
NGC 3132,NGC 3132,Planetary Nebula,Vela,8.0,0.8,10,7.0,-,40,26,
NGC 3136,NGC 3136,Galaxy,Carina,11.0,2.5,10,5.8,-,67,23,
NGC 3140,NGC 3140,Galaxy,Hydra,14.0,1.4,10,9.5,-,16,37,
NGC 3143,NGC 3143,Galaxy,Hydra,14.0,0.9,10,10.1,-,12,35,
NGC 3144,NGC 3144,Galaxy,Draco,14.0,1.4,10,15.5,+,74,13,
NGC 3145,NGC 3145,Galaxy,Hydra,12.0,3.3,10,10.2,-,12,26,
NGC 3147,NGC 3147,Galaxy,Draco,10.7,4.0,10,16.9,+,73,24,
NGC 3151,NGC 3151,Galaxy,Leo_Minor,15.0,1.0,10,13.5,+,38,37,
NGC 3153,NGC 3153,Galaxy,Leo,13.0,2.3,10,12.9,+,12,40,
NGC 3156,NGC 3156,Galaxy,Sextans,13.0,2.1,10,12.7,+,3,8,
NGC 3158,NGC 3158,Galaxy,Leo_Minor,11.8,2.3,10,13.8,+,38,46,
NGC 3159,NGC 3159,Galaxy,Leo_Minor,13.4,1.3,10,13.9,+,38,39,
NGC 3162,NGC 3162,Galaxy,Leo,11.6,3.1,10,13.5,+,22,44,
NGC 3163,NGC 3163,Galaxy,Leo_Minor,13.1,1.4,10,14.1,+,38,39,
NGC 3165,NGC 3165,Galaxy,Sextans,15.0,1.6,10,13.5,+,3,23,
NGC 3166,NGC 3166,Galaxy,Sextans,10.6,5.2,10,13.8,+,3,26,
NGC 3169,NGC 3169,Galaxy,Sextans,10.5,4.8,10,14.2,+,3,28,
NGC 3172,NGC 3172,Galaxy,Ursa_Minor,13.6,0.7,11,50.0,+,89,7,
NGC 3175,NGC 3175,Galaxy,Antlia,11.3,4.8,10,14.7,-,28,52,
NGC 3177,NGC 3177,Galaxy,Leo,12.3,1.7,10,16.6,+,21,7,
NGC 3182,NGC 3182,Galaxy,Ursa_Major,13.0,2.3,10,19.5,+,58,12,
NGC 3183,NGC 3183,Galaxy,Draco,13.0,2.5,10,21.8,+,74,10,
NGC 3185,NGC 3185,Galaxy,Leo,12.2,2.3,10,17.6,+,21,41,
NGC 3187,NGC 3187,Galaxy,Leo,13.1,3.3,10,17.8,+,21,52,
NGC 3188,NGC 3188,Galaxy,Ursa_Major,15.0,1.1,10,19.7,+,57,25,
NGC 3189,NGC 3189,Galaxy,Leo,12.0,4.5,10,18.2,+,21,50,
NGC 3191,NGC 3191,Galaxy,Ursa_Major,14.0,0.8,10,19.1,+,46,28,
NGC 3193,NGC 3193,Galaxy,Leo,10.9,2.8,10,18.4,+,21,54,
NGC 3198,NGC 3198,Galaxy,Ursa_Major,10.4,8.3,10,19.9,+,45,33,
NGC 3200,NGC 3200,Galaxy,Hydra,12.0,4.8,10,18.6,-,17,59,
NGC 3201,NGC 3201,Globular Cluster,Vela,6.8,18.0,10,17.6,-,46,25,
NGC 3202,NGC 3202,Galaxy,Ursa_Major,14.0,1.4,10,20.5,+,43,1,
NGC 3203,NGC 3203,Galaxy,Hydra,13.0,3.0,10,19.6,-,26,42,
NGC 3206,NGC 3206,Galaxy,Ursa_Major,12.0,3.0,10,21.8,+,56,56,
NGC 3208,NGC 3208,Galaxy,Hydra,14.0,1.9,10,19.7,-,25,51,
NGC 3211,NGC 3211,Planetary Nebula,Carina,12.0,0.2,10,17.8,-,62,40,
NGC 3213,NGC 3213,Galaxy,Leo,14.0,1.2,10,21.3,+,19,39,
NGC 3214,NGC 3214,Galaxy,Ursa_Major,15.0,1.0,10,23.1,+,57,2,
NGC 3220,NGC 3220,Galaxy,Ursa_Major,14.0,1.6,10,23.7,+,57,2,
NGC 3221,NGC 3221,Galaxy,Leo,14.0,3.3,10,22.3,+,21,34,
NGC 3222,NGC 3222,Galaxy,Leo,12.8,1.3,10,22.6,+,19,53,
NGC 3223,NGC 3223,Galaxy,Antlia,12.0,4.1,10,21.6,-,34,16,
NGC 3225,NGC 3225,Galaxy,Ursa_Major,13.0,2.3,10,25.1,+,58,9,
NGC 3226,NGC 3226,Galaxy,Leo,11.4,2.8,10,23.4,+,19,54,
NGC 3227,NGC 3227,Galaxy,Leo,10.8,5.6,10,23.5,+,19,52,
NGC 3228,NGC 3228,Open Cluster,Vela,6.0,18.0,10,21.8,-,51,43,
NGC 3238,NGC 3238,Galaxy,Ursa_Major,14.0,1.6,10,26.7,+,57,14,
NGC 3239,NGC 3239,Galaxy,Leo,12.0,5.2,10,25.1,+,17,10,
NGC 3241,NGC 3241,Galaxy,Antlia,12.7,1.5,10,24.3,-,32,29,
NGC 3242,NGC 3242,Planetary Nebula,Hydra,9.0,20.0,10,24.8,-,18,38,
NGC 3245,NGC 3245,Galaxy,Leo_Minor,10.8,3.2,10,27.3,+,28,30,
NGC 3246,NGC 3246,Galaxy,Sextans,13.0,2.3,10,26.7,+,3,52,
NGC 3247,NGC 3247,Cluster Nebulosity,Carina,7.6,7.0,10,25.9,-,57,56,
NGC 3250,NGC 3250,Galaxy,Antlia,11.0,3.2,10,26.5,-,39,57,
NGC 3252,NGC 3252,Galaxy,Draco,14.0,2.1,10,34.4,+,73,46,
NGC 3253,NGC 3253,Galaxy,Leo,14.0,1.4,10,28.5,+,12,42,
NGC 3254,NGC 3254,Galaxy,Leo_Minor,11.5,5.1,10,29.3,+,29,30,
NGC 3255,NGC 3255,Open Cluster,Carina,11.0,2.0,10,26.5,-,60,40,
NGC 3256,NGC 3256,Galaxy,Vela,11.3,3.5,10,27.8,-,43,54,
NGC 3258,NGC 3258,Galaxy,Antlia,11.7,1.8,10,28.9,-,35,36,
NGC 3259,NGC 3259,Galaxy,Ursa_Major,13.0,2.3,10,32.6,+,65,3,
NGC 3261,NGC 3261,Galaxy,Vela,12.0,4.1,10,29.0,-,44,39,
NGC 3264,NGC 3264,Galaxy,Ursa_Major,13.0,3.4,10,32.4,+,56,5,
NGC 3265,NGC 3265,Galaxy,Leo_Minor,14.0,1.2,10,31.1,+,28,48,
NGC 3266,NGC 3266,Galaxy,Ursa_Major,14.0,1.7,10,33.3,+,64,45,
NGC 3267,NGC 3267,Galaxy,Antlia,13.0,2.4,10,29.8,-,35,19,
NGC 3268,NGC 3268,Galaxy,Antlia,11.8,2.0,10,30.0,-,35,20,
NGC 3269,NGC 3269,Galaxy,Antlia,13.0,3.1,10,30.0,-,35,13,
NGC 3271,NGC 3271,Galaxy,Antlia,11.7,2.3,10,30.5,-,35,22,
NGC 3273,NGC 3273,Galaxy,Antlia,13.0,2.3,10,30.5,-,35,37,
NGC 3274,NGC 3274,Galaxy,Leo,12.8,2.2,10,32.3,+,27,40,
NGC 3275,NGC 3275,Galaxy,Antlia,12.0,2.8,10,30.9,-,36,44,
NGC 3277,NGC 3277,Galaxy,Leo_Minor,11.7,2.0,10,32.9,+,28,31,
NGC 3281,NGC 3281,Galaxy,Antlia,11.7,3.3,10,31.9,-,34,51,
NGC 3285,NGC 3285,Galaxy,Hydra,13.0,2.5,10,33.6,-,27,27,
NGC 3287,NGC 3287,Galaxy,Leo,13.0,2.2,10,34.8,+,21,39,
NGC 3288,NGC 3288,Galaxy,Ursa_Major,15.0,1.2,10,36.4,+,58,33,
NGC 3290,NGC 3290,Galaxy,Hydra,14.0,1.4,10,35.1,-,17,16,
NGC 3293,NGC 3293,Cluster Nebulosity,Carina,4.7,40.0,10,35.8,-,58,14,
NGC 3294,NGC 3294,Galaxy,Leo_Minor,11.7,3.3,10,36.3,+,37,20,
NGC 3299,NGC 3299,Galaxy,Leo,13.0,2.1,10,36.4,+,12,42,
NGC 3300,NGC 3300,Galaxy,Leo,13.0,2.1,10,36.6,+,14,10,
NGC 3301,NGC 3301,Galaxy,Leo,11.4,3.6,10,36.9,+,21,53,
NGC 3303,NGC 3303,Galaxy,Leo,15.0,3.0,10,37.1,+,18,8,
NGC 3304,NGC 3304,Galaxy,Leo_Minor,14.0,1.7,10,37.6,+,37,27,
NGC 3306,NGC 3306,Galaxy,Leo,14.0,1.5,10,37.2,+,12,39,
NGC 3307,NGC 3307,Galaxy,Hydra,16.0,1.0,10,36.3,-,27,32,
NGC 3308,NGC 3308,Galaxy,Hydra,12.2,2.0,10,36.4,-,27,26,
NGC 3309,NGC 3309,Galaxy,Hydra,11.9,1.9,10,36.6,-,27,31,
NGC 3310,NGC 3310,Galaxy,Ursa_Major,10.9,3.6,10,38.7,+,53,30,
NGC 3311,NGC 3311,Galaxy,Hydra,11.6,2.5,10,36.7,-,27,32,
NGC 3312,NGC 3312,Galaxy,Hydra,12.0,3.6,10,37.0,-,27,34,
NGC 3314,NGC 3314,Galaxy,Hydra,14.0,2.0,10,37.2,-,27,41,
NGC 3316,NGC 3316,Galaxy,Hydra,15.0,1.2,10,37.6,-,27,36,
NGC 3318,NGC 3318,Galaxy,Vela,12.0,2.6,10,37.3,-,41,38,
NGC 3319,NGC 3319,Galaxy,Ursa_Major,11.3,6.8,10,39.2,+,41,41,
NGC 3320,NGC 3320,Galaxy,Ursa_Major,13.0,2.2,10,39.6,+,47,24,
NGC 3324,NGC 3324,Cluster Nebulosity,Carina,6.7,16.0,10,37.3,-,58,38,
NGC 3329,NGC 3329,Galaxy,Draco,13.0,2.1,10,44.7,+,76,49,
NGC 3330,NGC 3330,Open Cluster,Vela,7.4,7.0,10,38.6,-,54,9,
NGC 3338,NGC 3338,Galaxy,Leo,10.8,5.5,10,42.1,+,13,45,
NGC 3343,NGC 3343,Galaxy,Draco,15.0,1.6,10,46.1,+,73,21,
NGC 3344,NGC 3344,Galaxy,Leo_Minor,10.0,6.9,10,43.5,+,24,55,
NGC 3346,NGC 3346,Galaxy,Leo,12.0,2.8,10,43.7,+,14,52,
NGC 3347,NGC 3347,Galaxy,Antlia,13.0,4.4,10,42.8,-,36,22,
NGC 3348,NGC 3348,Galaxy,Ursa_Major,11.2,2.2,10,47.2,+,72,50,
NGC 3353,NGC 3353,Galaxy,Ursa_Major,12.7,1.5,10,45.4,+,55,58,
NGC 3357,NGC 3357,Galaxy,Leo,15.0,1.9,10,44.4,+,14,5,
NGC 3358,NGC 3358,Galaxy,Antlia,13.0,3.8,10,43.6,-,36,23,
NGC 3359,NGC 3359,Galaxy,Ursa_Major,10.5,6.8,10,46.6,+,63,13,
NGC 3364,NGC 3364,Galaxy,Ursa_Major,14.0,1.9,10,48.5,+,72,25,
NGC 3365,NGC 3365,Galaxy,Sextans,13.0,4.7,10,46.3,+,1,49,
NGC 3367,NGC 3367,Galaxy,Leo,11.5,2.3,10,46.6,+,13,45,
NGC 3370,NGC 3370,Galaxy,Leo,12.0,3.1,10,47.1,+,17,16,
NGC 3377,NGC 3377,Galaxy,Leo,10.2,4.4,10,47.7,+,13,59,
NGC 3380,NGC 3380,Galaxy,Leo_Minor,14.0,1.9,10,48.2,+,28,36,
NGC 3381,NGC 3381,Galaxy,Leo_Minor,13.0,2.4,10,48.4,+,34,42,
NGC 3384,NGC 3384,Galaxy,Leo,10.0,5.9,10,48.3,+,12,38,
NGC 3389,NGC 3389,Galaxy,Leo,11.8,2.7,10,48.5,+,12,32,
NGC 3390,NGC 3390,Galaxy,Hydra,12.2,4.0,10,48.1,-,31,32,
NGC 3395,NGC 3395,Galaxy,Leo_Minor,12.1,1.9,10,49.8,+,32,59,
NGC 3396,NGC 3396,Galaxy,Leo_Minor,12.2,2.8,10,49.9,+,32,59,
NGC 3400,NGC 3400,Galaxy,Leo_Minor,14.0,1.4,10,50.8,+,28,28,
NGC 3403,NGC 3403,Galaxy,Draco,13.0,3.1,10,53.9,+,73,41,
NGC 3404,NGC 3404,Galaxy,Hydra,14.0,2.6,10,50.3,-,12,7,
NGC 3407,NGC 3407,Galaxy,Ursa_Major,15.0,1.7,10,52.3,+,61,23,
NGC 3408,NGC 3408,Galaxy,Ursa_Major,14.0,1.0,10,52.2,+,58,26,
NGC 3412,NGC 3412,Galaxy,Leo,10.6,3.6,10,50.9,+,13,25,
NGC 3413,NGC 3413,Galaxy,Leo_Minor,13.0,2.4,10,51.3,+,32,46,
NGC 3414,NGC 3414,Galaxy,Leo_Minor,10.8,3.6,10,51.3,+,27,59,
NGC 3415,NGC 3415,Galaxy,Ursa_Major,13.0,2.4,10,51.7,+,43,43,
NGC 3418,NGC 3418,Galaxy,Leo_Minor,14.0,1.2,10,51.3,+,28,7,
NGC 3419,NGC 3419,Galaxy,Leo,13.0,1.1,10,51.3,+,13,57,
NGC 3423,NGC 3423,Galaxy,Sextans,11.2,3.9,10,51.2,+,5,50,
NGC 3424,NGC 3424,Galaxy,Leo_Minor,13.0,3.0,10,51.8,+,32,54,
NGC 3430,NGC 3430,Galaxy,Leo_Minor,11.5,3.9,10,52.2,+,32,57,
NGC 3432,NGC 3432,Galaxy,Leo_Minor,11.3,6.2,10,52.5,+,36,37,
NGC 3433,NGC 3433,Galaxy,Leo,12.0,3.5,10,52.1,+,10,9,
NGC 3437,NGC 3437,Galaxy,Leo,13.0,2.6,10,52.6,+,22,56,
NGC 3440,NGC 3440,Galaxy,Ursa_Major,14.0,2.3,10,53.9,+,57,7,
NGC 3442,NGC 3442,Galaxy,Leo_Minor,13.0,0.7,10,53.1,+,33,55,
NGC 3443,NGC 3443,Galaxy,Leo,14.0,2.5,10,53.0,+,17,34,
NGC 3445,NGC 3445,Galaxy,Ursa_Major,12.4,1.6,10,54.6,+,56,59,
NGC 3447,NGC 3447,Galaxy,Leo,13.0,3.8,10,53.4,+,16,46,
NGC 3448,NGC 3448,Galaxy,Ursa_Major,11.7,5.4,10,54.7,+,54,19,
NGC 3449,NGC 3449,Galaxy,Antlia,13.0,2.6,10,52.9,-,32,56,
NGC 3450,NGC 3450,Galaxy,Hydra,14.0,2.7,10,48.1,-,20,51,
NGC 3454,NGC 3454,Galaxy,Leo,14.0,2.2,10,54.5,+,17,21,
NGC 3455,NGC 3455,Galaxy,Leo,13.0,2.8,10,54.5,+,17,17,
NGC 3456,NGC 3456,Galaxy,Crater,13.0,2.1,10,54.1,-,16,2,
NGC 3458,NGC 3458,Galaxy,Ursa_Major,13.0,1.7,10,56.0,+,57,7,
NGC 3464,NGC 3464,Galaxy,Hydra,13.0,2.8,10,54.7,-,21,4,
NGC 3466,NGC 3466,Galaxy,Leo,15.0,1.3,10,56.3,+,9,45,
NGC 3470,NGC 3470,Galaxy,Ursa_Major,14.0,1.7,10,58.7,+,59,31,
NGC 3471,NGC 3471,Galaxy,Ursa_Major,13.0,2.0,10,59.1,+,61,32,
NGC 3478,NGC 3478,Galaxy,Ursa_Major,13.0,2.8,10,59.5,+,46,7,
NGC 3485,NGC 3485,Galaxy,Leo,13.0,2.5,11,0.0,+,14,50,
NGC 3486,NGC 3486,Galaxy,Leo_Minor,10.3,6.9,11,0.4,+,28,58,
NGC 3488,NGC 3488,Galaxy,Ursa_Major,14.0,2.0,11,1.4,+,57,41,
NGC 3489,NGC 3489,Galaxy,Leo,10.3,3.7,11,0.3,+,13,54,
NGC 3495,NGC 3495,Galaxy,Leo,13.0,4.6,11,1.3,+,3,38,
NGC 3496,NGC 3496,Open Cluster,Carina,8.2,9.0,10,59.8,-,60,20,
NGC 3499,NGC 3499,Galaxy,Ursa_Major,14.0,1.0,11,3.2,+,56,13,
NGC 3501,NGC 3501,Galaxy,Leo,13.0,3.7,11,2.9,+,17,59,
NGC 3504,NGC 3504,Galaxy,Leo_Minor,11.1,2.7,11,3.2,+,27,58,
NGC 3506,NGC 3506,Galaxy,Leo,13.0,1.3,11,3.2,+,11,5,
NGC 3507,NGC 3507,Galaxy,Leo,11.0,3.5,11,3.5,+,18,8,
NGC 3509,NGC 3509,Galaxy,Leo,14.0,2.3,11,4.4,+,4,50,
NGC 3510,NGC 3510,Galaxy,Leo_Minor,12.9,3.8,11,3.7,+,28,53,
NGC 3511,NGC 3511,Galaxy,Crater,12.0,5.4,11,3.4,-,23,5,
NGC 3512,NGC 3512,Galaxy,Leo_Minor,12.4,1.7,11,4.0,+,28,2,
NGC 3513,NGC 3513,Galaxy,Crater,12.0,2.8,11,3.8,-,23,15,
NGC 3515,NGC 3515,Galaxy,Leo_Minor,15.0,1.1,11,4.6,+,28,14,
NGC 3516,NGC 3516,Galaxy,Ursa_Major,11.6,2.3,11,6.8,+,72,34,
NGC 3517,NGC 3517,Galaxy,Ursa_Major,14.0,1.2,11,5.6,+,56,31,
NGC 3521,NGC 3521,Galaxy,Leo,8.9,9.5,11,5.8,-,0,2,
NGC 3532,NGC 3532,Open Cluster,Carina,3.0,55.0,11,6.4,-,58,40,
NGC 3547,NGC 3547,Galaxy,Leo,12.8,2.2,11,9.9,+,10,43,
NGC 3549,NGC 3549,Galaxy,Ursa_Major,12.0,3.2,11,10.9,+,53,23,
NGC 3550,NGC 3550,Galaxy,Ursa_Major,14.0,1.4,11,10.6,+,28,46,
NGC 3557,NGC 3557,Galaxy,Centaurus,10.4,4.0,11,10.0,-,37,32,
NGC 3558,NGC 3558,Galaxy,Ursa_Major,15.0,1.3,11,10.9,+,28,33,
NGC 3559,NGC 3559,Galaxy,Leo,14.0,1.5,11,10.7,+,12,1,
NGC 3561,NGC 3561,Galaxy,Ursa_Major,15.0,1.1,11,11.2,+,28,43,
NGC 3563,NGC 3563,Galaxy,Leo,15.0,1.4,11,11.4,+,26,58,
NGC 3564,NGC 3564,Galaxy,Centaurus,12.2,2.1,11,10.6,-,37,33,
NGC 3570,NGC 3570,Galaxy,Leo,15.0,1.3,11,12.1,+,27,35,
NGC 3572,NGC 3572,Cluster Nebulosity,Carina,6.6,20.0,11,10.4,-,60,14,
NGC 3577,NGC 3577,Galaxy,Ursa_Major,15.0,1.7,11,13.8,+,48,16,
NGC 3583,NGC 3583,Galaxy,Ursa_Major,12.0,2.8,11,14.2,+,48,19,
NGC 3585,NGC 3585,Galaxy,Hydra,10.0,2.9,11,13.3,-,26,45,
NGC 3589,NGC 3589,Galaxy,Ursa_Major,15.0,1.7,11,15.2,+,60,42,
NGC 3590,NGC 3590,Open Cluster,Carina,8.2,4.0,11,12.9,-,60,47,
NGC 3592,NGC 3592,Galaxy,Leo,15.0,2.0,11,14.4,+,17,16,
NGC 3593,NGC 3593,Galaxy,Leo,11.0,5.8,11,14.6,+,12,49,
NGC 3595,NGC 3595,Galaxy,Ursa_Major,13.0,1.7,11,15.4,+,47,27,
NGC 3596,NGC 3596,Galaxy,Leo,12.0,4.2,11,15.1,+,14,47,
NGC 3599,NGC 3599,Galaxy,Leo,11.9,2.8,11,15.4,+,18,7,
NGC 3600,NGC 3600,Galaxy,Ursa_Major,12.0,4.3,11,15.8,+,41,36,
NGC 3603,NGC 3603,Cluster Nebulosity,Carina,9.1,12.0,11,15.1,-,61,15,
NGC 3605,NGC 3605,Galaxy,Leo,13.0,1.7,11,16.8,+,18,1,
NGC 3607,NGC 3607,Galaxy,Leo,10.0,3.7,11,16.9,+,18,3,
NGC 3608,NGC 3608,Galaxy,Leo,11.0,3.0,11,17.0,+,18,9,
NGC 3610,NGC 3610,Galaxy,Ursa_Major,10.8,3.2,11,18.4,+,58,47,
NGC 3613,NGC 3613,Galaxy,Ursa_Major,12.0,3.6,11,18.6,+,58,0,
NGC 3614,NGC 3614,Galaxy,Ursa_Major,12.0,4.6,11,18.3,+,45,45,
NGC 3619,NGC 3619,Galaxy,Ursa_Major,13.0,3.1,11,19.4,+,57,46,
NGC 3621,NGC 3621,Galaxy,Hydra,10.0,10.0,11,18.3,-,32,49,
NGC 3625,NGC 3625,Galaxy,Ursa_Major,14.0,2.2,11,20.5,+,57,47,
NGC 3626,NGC 3626,Galaxy,Leo,10.9,3.1,11,20.1,+,18,21,
NGC 3628,NGC 3628,Galaxy,Leo,9.5,14.0,11,20.3,+,13,36,
NGC 3629,NGC 3629,Galaxy,Leo,13.0,2.2,11,20.5,+,26,58,
NGC 3630,NGC 3630,Galaxy,Leo,13.0,2.3,11,20.3,+,2,58,
NGC 3631,NGC 3631,Galaxy,Ursa_Major,10.4,4.6,11,21.0,+,53,10,
NGC 3633,NGC 3633,Galaxy,Leo,14.0,1.4,11,20.4,+,3,35,
NGC 3636,NGC 3636,Galaxy,Crater,13.0,1.1,11,20.4,-,10,17,
NGC 3637,NGC 3637,Galaxy,Crater,13.0,1.7,11,20.7,-,10,16,
NGC 3640,NGC 3640,Galaxy,Leo,10.3,4.1,11,21.1,+,3,14,
NGC 3641,NGC 3641,Galaxy,Leo,14.0,1.1,11,21.2,+,3,12,
NGC 3642,NGC 3642,Galaxy,Ursa_Major,11.1,5.8,11,22.3,+,59,5,
NGC 3643,NGC 3643,Galaxy,Leo,15.0,1.1,11,21.4,+,3,1,
NGC 3646,NGC 3646,Galaxy,Leo,11.2,3.9,11,21.7,+,20,10,
NGC 3649,NGC 3649,Galaxy,Leo,15.0,1.6,11,22.2,+,20,13,
NGC 3650,NGC 3650,Galaxy,Leo,15.0,1.9,11,22.6,+,20,42,
NGC 3652,NGC 3652,Galaxy,Ursa_Major,13.0,2.4,11,22.6,+,37,46,
NGC 3655,NGC 3655,Galaxy,Leo,11.6,1.6,11,22.9,+,16,35,
NGC 3656,NGC 3656,Galaxy,Ursa_Major,13.0,1.7,11,23.6,+,53,51,
NGC 3657,NGC 3657,Galaxy,Ursa_Major,12.0,1.8,11,23.9,+,52,55,
NGC 3658,NGC 3658,Galaxy,Ursa_Major,13.0,2.1,11,24.0,+,38,34,
NGC 3659,NGC 3659,Galaxy,Leo,13.0,2.1,11,23.8,+,17,49,
NGC 3660,NGC 3660,Galaxy,Crater,13.0,2.8,11,23.6,-,8,40,
NGC 3662,NGC 3662,Galaxy,Leo,14.0,1.6,11,23.8,-,1,6,
NGC 3664,NGC 3664,Galaxy,Leo,13.0,2.0,11,24.4,+,3,20,
NGC 3665,NGC 3665,Galaxy,Ursa_Major,10.8,3.2,11,24.7,+,38,46,
NGC 3666,NGC 3666,Galaxy,Leo,12.0,4.2,11,24.4,+,11,21,
NGC 3669,NGC 3669,Galaxy,Ursa_Major,13.0,2.3,11,25.4,+,57,43,
NGC 3672,NGC 3672,Galaxy,Crater,11.0,4.1,11,25.0,-,9,48,
NGC 3673,NGC 3673,Galaxy,Hydra,12.0,3.5,11,25.2,-,26,44,
NGC 3674,NGC 3674,Galaxy,Ursa_Major,13.0,2.0,11,26.4,+,57,3,
NGC 3675,NGC 3675,Galaxy,Ursa_Major,11.0,5.9,11,26.1,+,43,35,
NGC 3677,NGC 3677,Galaxy,Ursa_Major,14.0,2.0,11,26.3,+,46,58,
